,speaker,minute,text,label,prob,sentiment
1179,President Trump,01:01:59,"Well, what happens is because of the pandemic, much changed on the immigration front. Mexico is heavily infected, as you know. And we’ve made it very, very difficult to come in because of the pandemic, and other reasons, and crime. But we have a very strong border right now, and we have to keep it that way. But we want people to come into our country, but they have to come in through a merit system, and they have to come in legally. And people are very, very happy with it. You haven’t heard any complaints about that. But what happened is because of the pandemic, we have to be extra cautious.",3,0.17218995,approval
1180,President Trump,01:01:59,"Well, what happens is because of the pandemic, much changed on the immigration front. Mexico is heavily infected, as you know. And we’ve made it very, very difficult to come in because of the pandemic, and other reasons, and crime. But we have a very strong border right now, and we have to keep it that way. But we want people to come into our country, but they have to come in through a merit system, and they have to come in legally. And people are very, very happy with it. You haven’t heard any complaints about that. But what happened is because of the pandemic, we have to be extra cautious.",14,0.14570779,optimism
1181,President Trump,01:01:59,"Well, what happens is because of the pandemic, much changed on the immigration front. Mexico is heavily infected, as you know. And we’ve made it very, very difficult to come in because of the pandemic, and other reasons, and crime. But we have a very strong border right now, and we have to keep it that way. But we want people to come into our country, but they have to come in through a merit system, and they have to come in legally. And people are very, very happy with it. You haven’t heard any complaints about that. But what happened is because of the pandemic, we have to be extra cautious.",15,0.14122215,realization
1182,Savannah Guthrie,01:02:32,"You have been promising this immigration bill since, well, at least July, when you told my colleague on Telemundo it was coming. But nothing’s come yet.",14,0.3814574,optimism
1183,Savannah Guthrie,01:02:32,"You have been promising this immigration bill since, well, at least July, when you told my colleague on Telemundo it was coming. But nothing’s come yet.",15,0.101292424,realization
1184,Savannah Guthrie,01:02:32,"You have been promising this immigration bill since, well, at least July, when you told my colleague on Telemundo it was coming. But nothing’s come yet.",3,0.09930656,approval
1185,President Trump,01:02:39,"It’s very happy. The fact is, we got rid of catch and release, which is a disaster. You catch somebody. They could be a murderer. That could be a rapist, and we’re supposed to release them into our country. These are the laws that I inherited. We ended that program. Now, I think you’re going to see something very, very good. The whole immigration… If you look at what’s going on, people used to pour into our country. And especially during the pandemic, I think even you, Savannah, will be very impressed with what we’ve done.",14,0.33232832,optimism
1186,President Trump,01:02:39,"It’s very happy. The fact is, we got rid of catch and release, which is a disaster. You catch somebody. They could be a murderer. That could be a rapist, and we’re supposed to release them into our country. These are the laws that I inherited. We ended that program. Now, I think you’re going to see something very, very good. The whole immigration… If you look at what’s going on, people used to pour into our country. And especially during the pandemic, I think even you, Savannah, will be very impressed with what we’ve done.",0,0.17611681,admiration
1187,President Trump,01:02:39,"It’s very happy. The fact is, we got rid of catch and release, which is a disaster. You catch somebody. They could be a murderer. That could be a rapist, and we’re supposed to release them into our country. These are the laws that I inherited. We ended that program. Now, I think you’re going to see something very, very good. The whole immigration… If you look at what’s going on, people used to pour into our country. And especially during the pandemic, I think even you, Savannah, will be very impressed with what we’ve done.",3,0.09828716,approval
1188,Savannah Guthrie,01:03:06,"Sir, we have about 30 seconds left.",13,0.17718074,neutral
1189,Savannah Guthrie,01:03:06,"Sir, we have about 30 seconds left.",15,0.15647519,realization
1190,Savannah Guthrie,01:03:06,"Sir, we have about 30 seconds left.",3,0.13625647,approval
1191,President Trump,01:03:07,Sure.,3,0.36007765,approval
1192,President Trump,01:03:07,Sure.,13,0.18416515,neutral
1193,President Trump,01:03:07,Sure.,0,0.102668606,admiration
1194,Savannah Guthrie,01:03:07,"I think about people sitting out there tonight. There are some who love you. Some of them are sitting right around here, and some who will never vote for you. But there are people in the middle. There are people who aren’t sure.",12,0.39750773,love
1195,Savannah Guthrie,01:03:07,"I think about people sitting out there tonight. There are some who love you. Some of them are sitting right around here, and some who will never vote for you. But there are people in the middle. There are people who aren’t sure.",4,0.13077107,confusion
